1506,100000
47272,60046
69858,55751
59585,55312
54552,54499
136800,54349
24795,54294
192015,54014
944,53989
144577,53904
236645,53724
102763,53719
137614,53711
62766,53590
88809,53428
3924,53371
158502,53243
23949,52452
192435,52387
606,52266
131978,51939
22,51904
179006,51840
196673,51781
72520,51750
160989,51534
250819,51491
169201,51449
277629,51428
170868,51389
260868,51387
65001,51288
280150,51243
287493,51236
218618,51215
260350,51169
168559,51164
30794,51154
619,51147
252800,51137
267661,51086
170759,51081
201013,51033
241126,50967
285460,50946
279675,50923
10334,50809
11047,50795
87568,50777
13364,50745
107991,50732
14952,50718
182934,50641
2820,50622
221754,50608
234067,50597
274296,50587
45034,50566
196079,50550
84905,50504
210837,50454
131294,50433
256472,50432
107122,50388
212141,50337
291514,50329
266142,50314
255229,50310
14979,50299
23405,50293
87436,50284
188769,50264
90310,50196
228054,50121
17968,50115
270974,50103
10783,49997
17494,49977
116839,49961
261076,49941
156576,49931
195243,49917
277659,49914
159403,49911
5257,49899
180406,49887
61457,49876
265857,49866
273098,49860
71869,49853
138493,49793
190840,49768
130535,49752
231878,49680
7295,49669
278809,49644
243501,49643
239448,49634
17857,49601
133392,49595
694,49579
2733,49561
18774,49541
89653,49531
20471,49528
156098,49520
274142,49516
77874,49510
150262,49495
88397,49474
7553,49466
3518,49465
43981,49436
137086,49436
19189,49430
30897,49429
160316,49406
135089,49386
174030,49379
2069,49373
11630,49355
1456,49345
12570,49324
26071,49321
29681,49319
173163,49317
213532,49316
236603,49310
265832,49297
37161,49296
7705,49283
77901,49273
223516,49227
223055,49224
57283,49219
9242,49214
146771,49196
4377,49187
234990,49181
259923,49178
279063,49178
178473,49171
154834,49167
187763,49141
236534,49137
279729,49120
230495,49117
101814,49105
24416,49098
175757,49065
132039,49039
187036,49003
29520,48978
28405,48968
262696,48963
295241,48956
13667,48953
43963,48946
229616,48946
11788,48936
243896,48921
278476,48918
294991,48905
159168,48901
187269,48896
1068,48895
216456,48887
295473,48887
147356,48886
61354,48885
210459,48884
242623,48883
27069,48877
55444,48877
160610,48875
194805,48861
136514,48859
135963,48858
287500,48857
21594,48840
22501,48836
7304,48833
336,48814
134848,48795
52693,48779
161453,48774
72398,48771
254280,48766
253755,48760
163354,48756
970,48756
275501,48754
74570,48753
295494,48739
283730,48735
257218,48726
237761,48712
47212,48712
245463,48705
156667,48697
1485,48692
286344,48685
91363,48685
133328,48676
11138,48673
293908,48671
13400,48666
293580,48666
130174,48659
1741,48656
1694,48652
154041,48652
291288,48651
30685,48650
185291,48648
279286,48642
68494,48639
270388,48637
197399,48629
24541,48629
174266,48629
204989,48628
13915,48626
51491,48624
13301,48623
217079,48623
292813,48622
32206,48622
106752,48620
4303,48617
8791,48611
104691,48608
153203,48598
215301,48593
284062,48593
70548,48588
280806,48587
184561,48581
919,48575
145641,48574
69388,48571
9820,48570
18198,48565
144299,48563
175080,48561
77344,48559
183767,48550
227003,48548
248261,48547
38130,48544
70421,48543
295364,48540
219813,48533
293960,48533
272690,48531
155,48530
206539,48526
100258,48523
121042,48514
274,48514
193524,48512
253883,48511
295999,48510
113811,48510
233143,48502
89956,48494
165769,48494
117199,48492
288963,48483
14790,48482
46197,48469
199784,48465
34492,48461
276962,48459
213852,48452
144836,48449
189202,48447
40405,48447
48162,48444
15259,48441
220413,48435
42974,48434
65681,48431
268843,48421
15063,48419
119255,48418
274594,48417
153532,48414
153431,48412
