2051,100000
945,51760
7178,51288
13142,50649
43107,50464
2922,49864
67073,49594
5450,49580
7490,49561
234017,49335
65779,48975
16380,48915
26054,48812
34187,48797
104305,48793
2206,48753
12840,48751
269209,48745
1204,48659
130044,48516
54816,48481
3902,48475
32785,48467
3940,48418
132029,48386
8607,48317
1121,48286
102868,48225
11128,48153
51075,48152
9664,48130
34293,48121
6073,48120
133434,48040
23811,48024
13884,48016
263209,47936
7951,47912
219282,47848
1449,47801
2364,47766
243905,47746
246315,47738
132139,47735
16597,47697
22004,47687
34146,47679
16525,47661
38342,47653
16708,47605
3236,47553
6424,47523
84137,47515
41645,47513
2089,47509
2711,47509
7199,47496
11010,47489
1488,47448
36374,47395
40456,47388
7276,47383
95935,47381
113470,47369
224209,47367
11763,47338
2779,47311
16823,47309
27731,47308
170926,47307
3158,47304
4573,47297
44589,47283
11773,47280
2559,47274
5307,47257
183399,47256
15370,47255
190222,47228
755,47226
16648,47207
219007,47198
35703,47192
9024,47190
193666,47183
9248,47173
158838,47166
86663,47158
25943,47156
101040,47136
268255,47135
218321,47096
6563,47088
5473,47079
43917,47073
187773,47066
1584,47065
153851,47060
7889,47059
21355,47041
604,47040
127421,47038
57502,47035
172755,47028
304,47008
99209,46983
34593,46981
1459,46978
3166,46978
39714,46971
119683,46969
37190,46962
14528,46958
13288,46936
241976,46936
260691,46927
161169,46927
293068,46917
286766,46916
292431,46896
4245,46891
14139,46870
202865,46857
24297,46856
1856,46852
173696,46846
6045,46843
221705,46840
1339,46839
296255,46837
182425,46830
24999,46825
295475,46820
131798,46819
20683,46816
67716,46812
762,46807
12778,46805
108866,46805
135771,46800
94923,46798
251796,46787
254992,46784
21277,46777
14845,46773
25894,46769
217028,46767
14195,46756
14391,46756
232198,46748
7463,46742
2102,46734
15059,46727
70322,46719
22241,46711
143690,46710
29300,46709
41029,46709
244157,46705
242749,46697
273774,46693
16562,46693
2528,46684
4174,46684
13708,46683
26429,46683
272590,46678
906,46676
10134,46672
2179,46668
12186,46667
3809,46658
44127,46655
8786,46652
16677,46641
124886,46641
233144,46633
35619,46630
59775,46624
24221,46620
18849,46616
169390,46615
14841,46608
12159,46598
65605,46595
263773,46594
2600,46593
3853,46591
178915,46590
125115,46580
293239,46575
6153,46574
253481,46573
6968,46570
44825,46566
278,46564
109322,46563
7818,46558
125211,46544
1633,46539
163670,46539
16165,46539
155655,46537
47072,46536
15766,46535
33568,46533
43022,46531
113270,46529
290112,46528
245639,46527
61621,46523
9342,46521
2652,46516
15012,46514
2746,46513
80715,46510
196224,46508
221955,46503
28991,46503
176940,46502
123050,46501
7172,46500
7632,46499
7603,46499
276300,46498
14771,46498
158475,46497
9917,46489
32152,46489
178173,46486
273396,46486
192102,46483
61706,46482
56302,46482
12192,46481
1750,46476
20907,46473
291360,46469
155011,46468
4412,46461
279259,46461
1344,46446
220636,46441
18544,46441
71027,46439
64054,46436
6244,46435
27389,46431
288948,46427
46026,46425
280238,46425
10293,46425
83948,46423
91977,46420
291516,46419
180974,46418
7523,46416
253865,46415
242819,46414
177623,46413
21302,46413
266799,46412
86740,46412
64561,46410
133706,46401
4202,46396
2689,46396
287815,46395
79082,46394
1011,46394
125743,46391
208333,46391
2563,46388
36971,46388
692,46388
160796,46388
288578,46386
249430,46386
1810,46385
230505,46385
5842,46385
9652,46385
18968,46384
20732,46384
5726,46384
215011,46383
238120,46381
7521,46380
229460,46379
1857,46379
66424,46379
36726,46372
33999,46370
126904,46369
116540,46367
262132,46366
1081,46362
1791,46362
158573,46357
31349,46357
240013,46354
28589,46352
161404,46352
250712,46350
279680,46349
10204,46349
86779,46347
232894,46346
260184,46340
213191,46337
104240,46337
8500,46335
192980,46333
188979,46328
231159,46327
158578,46325
1965,46324
119242,46321
217442,46320
27560,46317
23809,46316
220130,46310
37098,46309
36255,46307
204606,46305
160737,46304
282646,46304
10592,46303
9322,46295
4687,46295
10033,46292
24017,46289
237108,46289
262376,46287
272940,46282
10957,46281
241634,46281
158201,46280
5531,46280
253939,46279
41831,46278
117906,46278
192965,46277
13696,46271
294818,46270
174958,46268
240423,46262
271435,46261
165684,46261
272193,46260
268196,46259
3024,46258
10662,46256
173480,46255
236249,46251
20639,46250
11272,46250
262571,46246
15282,46246
215560,46241
8155,46241
1337,46239
185366,46238
46310,46238
141856,46235
3254,46234
27431,46233
55564,46229
185120,46227
3251,46224
157024,46223
281075,46221
5890,46215
56,46214
278688,46212
217832,46211
208989,46208
20722,46205
222414,46205
69937,46205
176189,46202
12727,46201
18472,46200
12558,46198
2519,46197
149488,46197
295301,46195
7197,46194
53984,46194
70866,46194
239002,46193
285640,46189
237730,46186
261960,46186
265245,46184
115011,46183
291158,46182
276654,46182
237884,46181
21941,46180
290143,46175
283513,46171
181236,46169
293624,46166
6301,46165
199092,46164
23987,46163
31778,46162
38691,46159
10229,46158
123651,46156
248,46156
83087,46155
22447,46154
194290,46151
114209,46151
250791,46149
271823,46148
271920,46147
13070,46147
170963,46147
