2477,100000
204387,54276
281,54047
274830,53394
4897,52554
677,52374
812,51595
1873,51118
3140,50745
4602,50743
1010,50667
20365,50538
2865,50138
1087,50092
36683,49998
277074,49986
12068,49952
54967,49885
1654,49758
5050,49688
37009,49678
502,49654
565,49578
10051,49523
3539,49474
33876,49336
1413,49333
10071,49331
3538,49308
34836,49283
7467,49180
50954,49091
20301,49060
20260,49046
1892,48963
1665,48942
413,48866
13155,48817
293,48813
188842,48794
18296,48793
35011,48778
5271,48723
2585,48683
1057,48600
46155,48595
14712,48584
15301,48567
19954,48552
570,48541
2200,48536
6966,48508
2601,48486
2137,48435
2294,48395
239614,48385
17530,48382
11828,48378
4541,48362
1186,48357
15683,48353
3384,48345
2506,48336
17617,48318
1545,48273
859,48256
8062,48232
210106,48230
874,48217
11256,48214
60836,48204
266985,48195
356,48190
128099,48159
37664,48150
4819,48147
79421,48146
10947,48137
4577,48128
25065,48125
284572,48105
2908,48081
7278,48069
26380,48056
34027,48043
7936,48042
10430,48034
2616,48022
7787,47996
88899,47993
228771,47988
241485,47954
2299,47933
2544,47932
231326,47926
77115,47919
97004,47916
76692,47890
223410,47890
16693,47877
236007,47863
16360,47831
10456,47820
8306,47802
1810,47798
16508,47778
2653,47768
39150,47767
44386,47763
83253,47756
11874,47749
3109,47743
8233,47738
185587,47718
264199,47704
2521,47696
4234,47695
243410,47693
151282,47678
2849,47678
15761,47642
38127,47639
145135,47620
64468,47618
2949,47610
262,47604
163771,47589
15727,47573
36716,47562
7205,47554
9959,47552
66868,47552
1580,47545
80124,47536
17958,47533
13316,47532
152970,47525
221189,47521
1663,47517
180630,47510
9081,47509
530,47496
3202,47491
18525,47478
39289,47476
171402,47476
294004,47469
29848,47463
4850,47458
238531,47454
198043,47453
8955,47449
84830,47441
7068,47436
209585,47426
107291,47421
48878,47419
79899,47419
3897,47418
4087,47416
1513,47415
19549,47408
36210,47404
20598,47400
119796,47399
20359,47395
278737,47391
31909,47391
8689,47390
2990,47386
46721,47383
52154,47379
51543,47377
83009,47366
170709,47361
8327,47360
4608,47352
39758,47344
123205,47344
249370,47335
42064,47330
22928,47326
13953,47324
89540,47322
224112,47322
145,47320
3572,47317
218882,47313
1546,47310
283139,47307
42347,47304
698,47301
11564,47295
6060,47295
17528,47292
197688,47283
2205,47283
19950,47277
8010,47277
32228,47275
4018,47273
1512,47262
269303,47260
33469,47256
260803,47254
116951,47252
3596,47244
126637,47239
87935,47236
69703,47221
